# lfs-telemetry telemetry schema=1.1
time_ms,ang_vel_x,ang_vel_y,ang_vel_z,heading,pitch,roll,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,car,gear,speed_ms,rpm,throttle,brake,clutch,fuel,eng_temp_c,oil_temp_c,oil_pressure_bar,turbo_bar,og_flags,dash_lights,show_lights,og_player_id,current_lap_dist_m,indexed_distance_m,steer_torque_nm,engine_ang_vel_rads,max_torque_at_vel_nm,input_throttle,input_brake,input_steer,input_clutch,input_handbrake,wheel_RL_susp_deflect_m,wheel_RL_vertical_load_n,wheel_RL_slip_ratio,wheel_RL_tan_slip_angle,wheel_RL_x_force_n,wheel_RL_y_force_n,wheel_RL_ang_vel_rads,wheel_RL_lean_rel_road_rad,wheel_RL_air_temp_c,wheel_RL_slip_fraction,wheel_RL_touching,wheel_RL_steer_rad,wheel_RR_susp_deflect_m,wheel_RR_vertical_load_n,wheel_RR_slip_ratio,wheel_RR_tan_slip_angle,wheel_RR_x_force_n,wheel_RR_y_force_n,wheel_RR_ang_vel_rads,wheel_RR_lean_rel_road_rad,wheel_RR_air_temp_c,wheel_RR_slip_fraction,wheel_RR_touching,wheel_RR_steer_rad,wheel_FL_susp_deflect_m,wheel_FL_vertical_load_n,wheel_FL_slip_ratio,wheel_FL_tan_slip_angle,wheel_FL_x_force_n,wheel_FL_y_force_n,wheel_FL_ang_vel_rads,wheel_FL_lean_rel_road_rad,wheel_FL_air_temp_c,wheel_FL_slip_fraction,wheel_FL_touching,wheel_FL_steer_rad,wheel_FR_susp_deflect_m,wheel_FR_vertical_load_n,wheel_FR_slip_ratio,wheel_FR_tan_slip_angle,wheel_FR_x_force_n,wheel_FR_y_force_n,wheel_FR_ang_vel_rads,wheel_FR_lean_rel_road_rad,wheel_FR_air_temp_c,wheel_FR_slip_fraction,wheel_FR_touching,wheel_FR_steer_rad,ctx_track,ctx_weather,ctx_wind,ctx_view_plid,ctx_view_car,ctx_race_in_progress,ctx_race_laps,ctx_qual_minutes,ctx_lfs_version,ctx_view_lap_count,ctx_view_last_lap_ms,ctx_view_last_split1_ms,ctx_view_last_split2_ms,ctx_view_last_split3_ms,ctx_view_last_hlv_code,ctx_view_last_hlv_name,ctx_view_last_hlv_speed_ms,ctx_view_handicap_mass_kg,ctx_view_handicap_t_res,ctx_view_tyre_compounds,ctx_obh_count,ctx_pit_stop_count
66870,0.0,0.0,-0.014842353022111314,1.5514941040308785,0.09658808717790815,-0.004234354879607157,-25.0,-0.8307804273789242,9.81,1.0803484532838672,55.96320654844143,0.0,19.17681884765625,482.107650756836,6.670806884765625,FBM,7,55.973633435431275,6201.785208576226,0.0,1.0,0.0,0.9357174615958199,93.0,99.0,4.5,0.0,0,0,0,1,0.0,3285.649585264227,,,,,,,,,0.00968845792421259,790.8572866141725,0.002156551496144362,0.0010908725026050883,-790.8572866141725,-66.97540821295195,186.98114486120363,-0.02,83,0.011764705882352941,1,0.0,0.00829512894681952,697.9686881213012,-0.0006816785110053028,-0.0017473575045445764,-697.9686881213012,-59.10894240718875,186.4515913744515,-0.02,83,0.00392156862745098,1,0.0,0.03167543452548908,1973.293876699272,0.003282124264743197,0.0023694935107543822,-1973.293876699272,-167.11253111400973,187.19115285305182,-0.02,79,0.01568627450980392,1,-0.0006867821859664149,0.030340978603478813,1884.3301485652541,0.0034595662843180833,0.0025469355303292685,-1884.3301485652541,-159.57845118736327,187.2242597682509,-0.02,79,0.01568627450980392,1,-0.0006867821859664149,,,,,,,,,,,,,,,,,,,,,,
66880,0.0,0.0,-0.015920987538631772,1.5513966088030797,0.09634238097411575,-0.004468832206993383,-25.0,-0.8767848790121018,9.81,1.0682950702949758,55.06064830951438,0.0,19.223894067505494,483.26799918979754,6.783564815194405,FBM,7,55.071010946061676,6125.964919469181,0.0,1.0,0.0,0.9357152824771704,93.000004,99.000004,4.502399974400082,0.0,0,0,0,1,0.5461576411574861,3286.1957429053846,,,,,,,,,0.009727035708087334,793.4291388724888,0.007937072509428947,0.002639383931345142,-793.4291388724888,-70.91403379520807,185.02704517702708,-0.02,83,0.0392156862745098,1,0.0,0.008256551162944775,695.3968358629849,0.005346813282007052,4.912470392324765e-05,-695.3968358629849,-62.15223553491596,184.5515511961388,-0.02,83,0.027450980392156862,1,0.0,0.03171238226215785,1975.7570591438566,0.0032479593386334103,-0.0018341686207698086,-1975.7570591438566,-176.58653558193194,184.16626450117306,-0.02,79,0.01568627450980392,1,-0.0007487670376242689,0.030304030866810043,1881.8669661206695,0.004429673293740552,-0.0006524546656626666,-1881.8669661206695,-168.19495414953948,184.38319177502913,-0.02,79,0.023529411764705882,1,-0.0007487670376242689,,,,,,,,,,,,,,,,,,,,,,
66890,0.0,0.0,-0.017072285280515017,1.5512993002528546,0.09609713359683607,-0.004746349236830969,-25.0,-0.9312337202662362,9.81,1.0634275365325854,54.536151063249235,0.0,19.27087915076004,484.42612586242,6.896106844010684,FBM,7,54.54651822911337,6081.907531245522,0.0,1.0,0.0,0.9357131033585209,93.000008,99.000008,4.504799795202621,0.0,0,0,0,1,1.0912695348898767,3286.7408547991167,,,,,,,,,0.009772694672721476,796.4730698480982,0.0007739980686226599,-0.0006016257561974909,-796.4730698480982,-75.60678694459881,181.96245709624264,-0.02,83,0.00392156862745098,1,0.0,0.008210892198310634,692.3529048873754,0.0017180638131093211,0.0003424399882891704,-692.3529048873754,-65.72297363459798,182.13410876071308,-0.02,83,0.00784313725490196,1,0.0,0.03175611197476519,1978.6723733176796,0.0031034373306033595,0.001918596397904301,-1978.6723733176796,-187.82940218069783,182.38599976680013,-0.02,79,0.01568627450980392,1,-0.0008106332046860807,0.0302603011542027,1878.9516519468466,0.00047579463932110477,-0.0007090462933779535,-1878.9516519468466,-178.3632147852041,181.90823723360137,-0.02,79,0.00392156862745098,1,-0.0008106332046860807,,,,,,,,,,,,,,,,,,,,,,
66900,0.0,0.0,-0.018325611991788122,1.551202181664627,0.09585235341990675,-0.005081743402797133,-13.944312739819154,-0.9970380556287974,9.81,1.0659866808500111,54.39636425390508,0.0,19.317772511547794,485.581991684834,7.008429172620302,FBM,7,54.40680813691676,6070.171883501007,0.0,1.0,0.0,0.9357109242398713,93.000012,99.000012,4.5071993088199065,0.0,0,0,0,1,1.6353172822143316,3287.284902546441,,,,,,,,,0.014696007535198823,1124.693927346588,0.005747170146179972,0.002831899331994105,-1124.693927346588,-114.30811890919041,182.3983110679673,-0.02,83,0.027450980392156862,1,0.0,0.01302384246162563,1013.2162557750419,0.0014375378439265515,-0.0014777329702593152,-1013.2162557750419,-102.97810046783262,181.61673327526944,-0.02,83,0.00784313725490196,1,0.0,0.026940830107242544,1657.6535821495029,0.00010337094498127095,-0.0025503985700069173,-1657.6535821495029,-168.4754031042254,181.37477406695766,-0.02,79,0.0,1,-0.0008723785990034185,0.025339319895933007,1550.886234728867,-0.0020646450091735434,-0.004718414524161731,-1550.886234728867,-157.6241178364461,180.9815913067727,-0.02,79,0.011764705882352941,1,-0.0008723785990034185,,,,,,,,,,,,,,,,,,,,,,
66910,0.0,0.0,-0.019567525651383765,1.5511054342341868,0.09560849726221607,-0.00541224913709124,-13.904506326962007,-1.0618832806973013,9.81,1.068509058548045,54.2571116858584,0.0,19.364486660133867,486.733440138661,7.120322239358524,FBM,7,54.267631974316984,6058.481085842627,0.0,1.0,0.0,0.9357087451212217,93.000016,99.000016,4.509598361683884,0.0,0,0,0,1,2.177285844063946,3287.826871108291,,,,,,,,,0.0147679124457997,1129.4875880533132,-0.0008575738528140071,-0.0021347000783599693,-1129.4875880533132,-122.2613644759362,180.73697824027226,-0.02,83,0.00392156862745098,1,0.0,0.012986993328250563,1010.7596468833707,-0.0006251734503547324,-0.0019022996759006944,-1010.7596468833707,-109.40966053302338,180.7790176386434,-0.02,83,0.00392156862745098,1,0.0,0.02697538161997023,1659.9570163313488,-6.413203888606944e-05,-0.0011577626722437259,-1659.9570163313488,-179.68201858495783,180.8805056014432,-0.02,79,0.0,1,-0.0009338880211517062,0.025269712605979506,1546.245748731967,-0.0001319809183015707,-0.0012256115516592271,-1546.245748731967,-167.37334438611174,180.86823227471655,-0.02,79,0.0,1,-0.0009338880211517062,,,,,,,,,,,,,,,,,,,,,,
66920,0.0,0.0,-0.020800507760055133,1.5510088690694892,0.09536508913936516,-0.005738556671848591,-13.87702126421182,-1.1259048190166936,9.81,1.0709998256677282,54.11812148273799,0.0,19.411112802362037,487.882719339964,7.232004506979648,FBM,7,54.12871801037752,6046.812312871712,0.0,1.0,0.0,0.9357065660025722,93.00002,99.00002,4.51199680025599,0.0,0,0,0,1,2.718233373085857,3288.3678186373127,,,,,,,,,0.014833701201746355,1133.8735051164235,0.0017103722286616945,-0.002418412204740988,-1133.8735051164235,-130.135947356364,180.73766088811846,-0.02,83,0.00784313725490196,1,0.0,0.012945409472159254,1007.9873898106167,0.005141320726016704,0.0010125362926140216,-1007.9873898106167,-115.68785521873922,181.3567037005233,-0.02,83,0.027450980392156862,1,0.0,0.02701469704059595,1662.5780443730634,0.0021580450980923076,-0.0017356464844468906,-1662.5780443730634,-190.81596658012052,180.8184340831528,-0.02,79,0.011764705882352941,1,-0.0009952815636279108,0.025206192285498443,1542.0110606998962,0.0030743248827611283,-0.0008193666997780697,-1542.0110606998962,-176.97835720887423,180.9837575834293,-0.02,79,0.01568627450980392,1,-0.0009952815636279108,,,,,,,,,,,,,,,,,,,,,,
66930,0.0,0.0,-0.02202437281150055,1.5509125037604046,0.09512217348487302,-0.00606064171459196,-13.836981086479483,-1.1890979044029426,9.81,1.0734586877946704,53.97941896610721,0.0,19.457642445026803,489.0296199412829,7.343455631950944,FBM,7,53.99009154903275,6035.16769011875,0.0,1.0,0.0,0.9357043868839227,93.000024,99.000024,4.514394471036975,0.0,0,0,0,1,3.2580613327442496,3288.907646596971,,,,,,,,,0.014904323616929175,1138.5816661286115,0.0034738368248936414,3.906675863097031e-05,-1138.5816661286115,-138.01071082417357,180.5921477241172,-0.02,83,0.01568627450980392,1,0.0,0.012910048700764936,1005.6300050509956,0.00456185192243681,0.0011270818561741392,-1005.6300050509956,-121.89526316114774,180.78795450652748,-0.02,83,0.023529411764705882,1,0.0,0.027047818730583706,1664.7861570389139,0.005880061672729151,0.0026840592018826733,-1664.7861570389139,-201.79344858450565,181.02518872352454,-0.02,79,0.027450980392156862,1,-0.0010565480432642158,0.025137808951722185,1537.452171781479,0.0019141257645634768,-0.0012818767062830001,-1537.452171781479,-186.3589353297767,180.31145124765965,-0.02,79,0.00784313725490196,1,-0.0010565480432642158,,,,,,,,,,,,,,,,,,,,,,
66940,0.0,0.0,-0.023237184140870844,1.5508164952692403,0.094880146091514,-0.006378024149679965,-13.798528418370637,-1.2513683381672092,9.81,1.0758818713229046,53.841230061824945,0.0,19.503999799442887,490.1722738412584,7.454494079797831,FBM,7,53.85197838864793,6023.566184646426,0.0,1.0,0.0,0.9357022077652731,93.000028,99.000028,4.516791220576726,0.0,0,0,0,1,3.7958904372979965,3289.445475701525,,,,,,,,,0.014973473302179054,1143.19164514527,-0.005518298565150058,-0.0009030321171031534,-1143.19164514527,-145.82607840897802,178.5160236452512,-0.02,83,0.027450980392156862,1,0.0,0.012874762608594874,1003.2775989063247,-0.004832390754192847,-0.0002171243061459415,-1003.2775989063247,-127.97857509314936,178.63914862062546,-0.02,83,0.023529411764705882,1,0.0,0.027080898433089973,1666.9914705393314,-0.004772015064935692,0.0002279417619467737,-1666.9914705393314,-212.64223712820746,178.64998645500236,-0.02,79,0.023529411764705882,1,-0.0011175876676341834,0.025070865656136105,1532.9892854090738,-0.005245868298173907,-0.00024591147129144106,-1532.9892854090738,-195.54885367079407,178.56492667474993,-0.02,79,0.027450980392156862,1,-0.0011175876676341834,,,,,,,,,,,,,,,,,,,,,,
66950,0.0,0.0,-0.024441257763637647,1.5507206645627432,0.09463855575606604,-0.00669133881975361,-13.770011923775627,-1.3128406764356584,9.81,1.0782741166316057,53.70329708365171,0.0,19.550271311172295,491.3128118206438,7.565326911107545,FBM,7,53.714120980665335,6011.986162375888,0.0,1.0,0.0,0.9357000286466236,93.000032,99.000032,4.519186895484093,0.0,0,0,0,1,4.332723611521187,3289.982308875748,,,,,,,,,0.015037578553403097,1147.4653285602062,0.0023064358969242344,-2.159944057413156e-05,-1147.4653285602062,-153.56158594632478,179.4600305248896,-0.02,83,0.011764705882352941,1,0.0,0.012835770594410576,1000.6781312940383,0.0039012815354243905,0.0015732461979260245,-1000.6781312940383,-133.91752852012596,179.74558296346254,-0.02,83,0.0196078431372549,1,0.0,0.027117712336033245,1669.4457307355497,-0.004102006465534405,-0.0061592980219968745,-1669.4457307355497,-223.41654051085433,178.3126176970405,-0.02,79,0.0196078431372549,1,-0.0011785142612797791,0.025008938516153083,1528.8608094102055,0.003020525747519821,0.0009632341910573519,-1528.8608094102055,-204.60251368012868,179.58788622030943,-0.02,79,0.01568627450980392,1,-0.0011785142612797791,,,,,,,,,,,,,,,,,,,,,,
66960,0.0,0.0,-0.025636120133179015,1.5506250525328014,0.09439750566372285,-0.007000487226210368,-13.73029659332694,-1.373495593782474,9.81,1.0806345669258377,53.56567889249886,0.0,19.596437235714074,492.4507472008676,7.675906832440518,FBM,7,53.576578150172416,6000.4325646144825,0.0,1.0,0.0,0.9356978495279741,93.000036,99.000036,4.521581342436697,0.0,0,0,0,1,4.8683317835135185,3290.5179170477404,,,,,,,,,0.015105929506904424,1152.022058793628,0.005190930152976065,-0.0009321206439509597,-1152.022058793628,-161.29431413794723,179.51563475061806,-0.02,83,0.027450980392156862,1,0.0,0.012802395205817722,998.4531053878479,0.0038176062249705455,-0.002305444571956479,-998.4531053878479,-139.79316420475405,179.27037476143713,-0.02,83,0.0196078431372549,1,0.0,0.027148938576553688,1671.5274801035791,0.0047189273456886465,-0.0010886397465495587,-1671.5274801035791,-234.03013545449417,179.43134043297897,-0.02,79,0.023529411764705882,1,-0.0012393018262350517,0.02494273671072417,1524.4473557149447,0.004531588257377298,-0.0012759788348609068,-1524.4473557149447,-213.43748481425283,179.3978838086273,-0.02,79,0.023529411764705882,1,-0.0012393018262350517,,,,,,,,,,,,,,,,,,,,,,
