# lfs-telemetry telemetry schema=1.1
time_ms,ang_vel_x,ang_vel_y,ang_vel_z,heading,pitch,roll,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,car,gear,speed_ms,rpm,throttle,brake,clutch,fuel,eng_temp_c,oil_temp_c,oil_pressure_bar,turbo_bar,og_flags,dash_lights,show_lights,og_player_id,current_lap_dist_m,indexed_distance_m,steer_torque_nm,engine_ang_vel_rads,max_torque_at_vel_nm,input_throttle,input_brake,input_steer,input_clutch,input_handbrake,wheel_RL_susp_deflect_m,wheel_RL_vertical_load_n,wheel_RL_slip_ratio,wheel_RL_tan_slip_angle,wheel_RL_x_force_n,wheel_RL_y_force_n,wheel_RL_ang_vel_rads,wheel_RL_lean_rel_road_rad,wheel_RL_air_temp_c,wheel_RL_slip_fraction,wheel_RL_touching,wheel_RL_steer_rad,wheel_RR_susp_deflect_m,wheel_RR_vertical_load_n,wheel_RR_slip_ratio,wheel_RR_tan_slip_angle,wheel_RR_x_force_n,wheel_RR_y_force_n,wheel_RR_ang_vel_rads,wheel_RR_lean_rel_road_rad,wheel_RR_air_temp_c,wheel_RR_slip_fraction,wheel_RR_touching,wheel_RR_steer_rad,wheel_FL_susp_deflect_m,wheel_FL_vertical_load_n,wheel_FL_slip_ratio,wheel_FL_tan_slip_angle,wheel_FL_x_force_n,wheel_FL_y_force_n,wheel_FL_ang_vel_rads,wheel_FL_lean_rel_road_rad,wheel_FL_air_temp_c,wheel_FL_slip_fraction,wheel_FL_touching,wheel_FL_steer_rad,wheel_FR_susp_deflect_m,wheel_FR_vertical_load_n,wheel_FR_slip_ratio,wheel_FR_tan_slip_angle,wheel_FR_x_force_n,wheel_FR_y_force_n,wheel_FR_ang_vel_rads,wheel_FR_lean_rel_road_rad,wheel_FR_air_temp_c,wheel_FR_slip_fraction,wheel_FR_touching,wheel_FR_steer_rad,ctx_track,ctx_weather,ctx_wind,ctx_view_plid,ctx_view_car,ctx_race_in_progress,ctx_race_laps,ctx_qual_minutes,ctx_lfs_version,ctx_view_lap_count,ctx_view_last_lap_ms,ctx_view_last_split1_ms,ctx_view_last_split2_ms,ctx_view_last_split3_ms,ctx_view_last_hlv_code,ctx_view_last_hlv_name,ctx_view_last_hlv_speed_ms,ctx_view_handicap_mass_kg,ctx_view_handicap_t_res,ctx_view_tyre_compounds,ctx_obh_count,ctx_pit_stop_count
193860,6.123270314503745e-05,-0.08117905890405405,0.00856036318405442,1.5514941040308785,0.0,0.0,0.0,0.41050555356529805,-9.81,47.954187380131884,0.05733353608838266,0.0,19.944824626278518,492.922263418451,0.0,FBM,5,47.954221653814386,2006.437997796752,0.0,0.0,0.0,19.75146182247172,92.0,95.0,4.0,0.0,0,0,0,0,0.0,0.0,0.009291206305990854,210.1136957920563,180.0,0.0,0.0,0.0011614007882488567,0.0,0.0,5.100790615982307e-05,1505.4736566895726,0.0,0.0035553514973930564,62.445430448526366,0.0,149.85694266816995,0.0,50.36475786893292,0.02962792914494214,1,0.0,-0.00016314837892038062,1558.2635344944483,0.0,0.0036171496855952503,65.7585585061717,0.0,149.85694266816995,0.0,51.56815526420394,0.030142914046627087,1,0.0,0.00030739842771212723,1217.8033531677443,0.0,0.003556700949685572,50.53234758592735,0.0,149.85694266816995,0.0,51.33703311273723,0.0296391745807131,1,0.0011614007882488567,2.1128068676217397e-05,1258.6713746066816,0.0,0.003615888310176849,53.09727820566404,0.0,149.85694266816995,0.0,50.334797706343124,0.030132402584807073,1,0.0011614007882488567,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193870,-0.005333592662376235,0.053362237343691936,0.009776121298321524,1.5514085003990379,0.0,0.0,-8.86346118425422,0.4688062876542861,-9.81,47.95417695360727,0.06547614284441247,0.0,19.965166509636862,493.3991904032955,0.0,FBM,5,47.954221653814386,2006.437997796752,0.0,0.8188765403192084,0.0,19.75145382247172,92.0,95.0,4.0,0.0,0,0,0,0,0.4795422165381439,0.4795422165381439,0.04483643919722663,210.1136957920563,180.0,0.0,0.8188765403192084,0.005604554899653329,0.0,0.0,0.00034456283949984803,1231.1491594178842,-0.07115215966371546,0.00491406736326778,70.58218073824239,-1051.1870587290045,139.19429755672806,0.0,50.37070676776663,0.712699046552492,1,0.0,-0.00054115017840274,1291.4363493813667,-0.06783061480553236,0.005032948000652558,75.82956631592894,-1051.1870587290045,139.69205411411056,0.0,51.57282738043583,0.6796015726465233,1,0.0,0.0008437643159710558,1485.47708064323,-0.08143507622870735,0.0033352159779661585,57.80096611417384,-1451.639271578149,137.6533311185865,0.0,51.352550180935225,0.8148249142096,1,0.005604554899653329,7.998662125326272e-05,1532.1492510359665,-0.07895440944567572,0.0033872057050540303,60.546323095979105,-1451.639271578149,138.0250762584701,0.0,50.34988969907934,0.790048495022024,1,0.005604554899653329,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193880,0.03034349423562472,-0.056412705576357275,0.010970441456382365,1.5513229758785292,0.0,0.0,-10.627962177302948,0.5251066204193265,-9.81,47.86553106438228,0.0732038061684245,0.0,19.985489593868945,493.87567663196967,0.0,FBM,5,47.86558704197184,1991.2434929094588,0.0,0.9820409255659329,0.0,19.75144582247172,92.0,95.0,4.0,0.0,0,0,0,0,0.9586412600170751,0.9586412600170751,0.039754342194081055,208.5225309610945,180.0,0.0,0.9820409255659329,0.004969292774260132,0.0,0.0,0.0008642880010579217,1173.6640004432663,-0.08949558736517951,0.005737343540287278,78.5591296941653,-1260.452989068437,136.19321317209827,0.0,50.38537659278403,0.8962320716549728,1,0.0,-0.0009734414405594026,1241.1912562875957,-0.08462656222958292,0.005900089387655504,85.43563449920622,-1260.452989068437,136.9215217547153,0.0,51.58561894569413,0.8476927142777806,1,0.0,0.0013710327961712137,1536.5396683605043,-0.09440181251497075,0.0036046196167153965,64.61719882618755,-1740.6255563326035,135.4593402128644,0.0,51.378610362645496,0.9444959141793734,1,0.004969292774260132,-0.0002106534709140313,1588.816836907081,-0.0912956901795891,0.0036654266589019983,67.94276427406035,-1740.6255563326035,135.92395386601194,0.0,50.37511262433153,0.9134677417037803,1,0.004969292774260132,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193890,0.030102056263627077,0.039513401683801845,0.012153319780283441,1.5512376253298388,0.0,0.0,-10.820563597028716,0.58043413556254,-9.81,47.75923917694765,0.08073720435106047,0.0,20.005771337396617,494.3511936043976,0.0,FBM,5,47.759307420198816,1973.0241291769398,0.0,1.0,0.0,19.75143782247172,92.0,95.0,4.0,0.0,0,0,0,0,1.4367657323279284,1.4367657323279284,0.0058229783973712534,206.61460365258912,180.0,0.0,1.0,-0.0007278722996714067,0.0,0.0,0.001286972328521227,1164.2269375277724,-0.091856023025647,0.006362305319669783,86.41578511569429,-1283.2950765675544,135.53852305662522,0.0,50.401168312909,0.9200890898948806,1,0.0,-0.0016581816371124681,1238.8691573999859,-0.0863216714548509,0.006563096364129003,94.85817743111025,-1283.2950765675544,136.36451305050372,0.0,51.59931952363226,0.8649476068051318,1,0.0,0.0017557342554436852,1539.6651356187813,-0.09591746880825318,0.003965978970211285,71.23955456487394,-1772.169391450432,134.9323610638066,0.0,51.40588570126077,0.9597439102043545,1,-0.0007278722996714067,4.35355436657653e-05,1597.450452971908,-0.09244780164926117,0.004039718033576464,75.28750015198257,-1772.169391450432,135.45020137784434,0.0,50.40138492725547,0.925090746474953,1,-0.0007278722996714067,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193900,-0.0071421126800582865,0.02040037302302329,0.013327584655828398,1.551152466221197,0.0,0.0,-10.818655024114529,0.6350740929728013,-9.81,47.651020272985306,0.08813736126269205,0.0,20.026007589266364,494.82564399912144,0.0,FBM,5,47.65110178422853,1954.4745915820338,0.0,1.0,0.0,19.751429822471717,92.0,95.0,4.0,0.0,0,0,0,0,1.9138177783500652,1.9138177783500652,0.03809736681665814,204.67210061806765,180.0,0.0,1.0,0.004762170852082267,0.0,0.0,0.0018641875203938745,1160.7719108073857,-0.09211318016704415,0.006949909998781135,94.11652164528809,-1283.0687058365377,135.19314768881165,0.0,50.41698676772654,0.9229507296983935,1,0.0,-0.0021652972613774,1242.4406764897958,-0.08605834803728996,0.007190251114554248,104.22190929770787,-1283.0687058365377,136.09477088287832,0.0,51.61290404410215,0.8626669023472155,1,0.0,0.0021540372559005227,1536.8870008900594,-0.09607390259359334,0.004335542391653393,77.73729826961184,-1771.8567842504565,134.60335772791612,0.0,51.43313070718353,0.9614181286863331,1,0.004762170852082267,6.338392891922373e-05,1600.112016851207,-0.09227774709887805,0.0044238233200015326,82.5832779175838,-1771.8567842504565,135.16864207750186,0.0,50.42749997039898,0.9235135643387622,1,0.004762170852082267,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193910,-0.015154998220546001,0.02106952955546606,0.014493677769221785,1.551067500254644,0.0,0.0,-10.816599936587368,0.6890716936108386,-9.81,47.54281949024849,0.09541416958801177,0.0,20.046197945024574,495.2990183334969,0.0,FBM,5,47.54291523398739,1935.928325826409,0.0,1.0,0.0,19.751421822471716,92.0,95.0,4.0,0.0,0,0,0,0,2.389787863441145,2.389787863441145,0.036435557867081074,202.7299402097545,180.0,0.0,1.0,0.004554444733385134,0.0,0.0,0.0021805998540598078,1157.3626595001822,-0.09236696814312352,0.0075286026728004244,101.65352159661003,-1282.8249588011283,134.84850092855766,0.0,50.43283172555053,0.9257979162103944,1,0.0,-0.0024772365829500756,1245.9753654968688,-0.08579790809705434,0.007811510133621565,113.54876439534297,-1282.8249588011283,135.82447675648655,0.0,51.62637579515141,0.8604449906267699,1,0.0,0.0025318784554896777,1534.1363685954946,-0.0962278743850842,0.0047001234810547105,84.12340151617067,-1771.5201812015578,134.27487987172046,0.0,51.46034443084607,0.9630755366281918,1,0.004554444733385134,0.00018733071701579747,1602.7371329659015,-0.09210910431307595,0.004804061711043336,89.82853670878956,-1771.5201812015578,134.886812172976,0.0,50.45345934568209,0.9219606383619272,1,0.004554444733385134,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193920,0.00998871991718489,-0.003951577373010146,0.015651620106901333,1.5509827273948011,0.0,0.0,-10.814404074815968,0.7424306748864248,-9.81,47.43463834161576,0.10256876494500576,0.0,20.066342413078043,495.7713168046263,0.0,FBM,5,47.43474923462151,1917.3855830779737,0.0,1.0,0.0,19.751413822471715,92.0,95.0,4.0,0.0,0,0,0,0,2.8646761857841896,2.8646761857841896,0.049021319068318504,200.78814872989147,180.0,0.0,1.0,0.006127664883539813,0.0,0.0,0.0024899686794047477,1153.9987680571292,-0.09261740940565044,0.008098474019186315,109.02995526989505,-1282.5645162571604,134.50458013970066,0.0,50.44870287034362,0.9286296279651435,1,0.0,-0.002912982338872615,1249.4732894961924,-0.0855403450824141,0.008426840899000223,122.8367396535442,-1282.5645162571604,135.5536388006069,0.0,51.639737999768535,0.858281089209208,1,0.0,0.003398228197478856,1531.4132279312105,-0.09637941445992715,0.005059770248822588,90.39955126630674,-1771.1605224503642,133.94692461979756,0.0,51.487525913156496,0.9647160304883831,1,0.006127664883539813,0.0009026243943834058,1605.3261625939151,-0.0919418829913714,0.005180437288278716,97.02253305697961,-1771.1605224503642,134.60471584614655,0.0,50.47926463001704,0.9204317793997099,1,0.006127664883539813,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193930,-0.02582276556541793,-0.06577283721167367,0.016801432806587028,1.550898147603727,0.0,0.0,-10.812073061525048,0.7951547771287358,-9.81,47.326478281371756,0.10960227921021518,0.0,20.086441002442907,496.2425396238978,0.0,FBM,5,47.326605193873355,1898.8466046640037,0.0,1.0,0.0,19.751405822471714,92.0,95.0,4.0,0.0,0,0,0,0,3.338482957926664,3.338482957926664,0.060543851541969555,198.84675145021185,180.0,0.0,1.0,0.007567981442746194,0.0,0.0,0.0026025427927165987,1150.6798243328349,-0.09286452654134114,0.008659614937584725,116.24894320709966,-1282.2880450481075,134.1613825304229,0.0,50.46459980657566,0.931444895642412,1,0.0,-0.0032975343652983814,1252.934517341795,-0.08528565189029115,0.00903621349631832,132.08388267180402,-1282.2880450481075,135.2822650567482,0.0,51.65299381472167,0.8561743979915757,1,0.0,0.003800726033346849,1528.717564356678,-0.09652855276448363,0.00541453025118898,96.5674104542368,-1770.7787288759578,133.61948902266457,0.0,51.514674186778166,0.9663395170594248,1,0.007567981442746194,0.0018112215971742241,1607.8794635671397,-0.09177609231081187,0.0055529545728487855,104.16454825800541,-1770.7787288759578,134.32235720888465,0.0,50.504917384608845,0.9189267939143569,1,0.007567981442746194,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193940,-0.012637752866152333,0.000546319102533409,0.017943137147890493,1.5508137608410164,0.0,0.0,-10.809612403765192,0.8472477426397765,-9.81,47.21834070640245,0.11651584031785273,0.0,20.106493722720526,496.71268701642094,0.0,FBM,5,47.21848446325811,1880.3116222728186,0.0,1.0,0.0,19.751397822471713,92.0,95.0,4.0,0.0,0,0,0,0,3.8112084062123213,3.8112084062123213,0.017098224884932487,196.90577263305977,180.0,0.0,1.0,0.002137278110616561,0.0,0.0,0.0022887918878183957,1147.4054195862764,-0.0931083422661656,0.009212116484236301,123.31355625430658,-1281.9961982987084,133.81890515801078,0.0,50.48052206390015,0.9342428004017512,1,0.0,-0.004004630112576419,1256.3591215457473,-0.08503382089784295,0.009639600544744371,141.28829136155179,-1281.9961982987084,135.01036347606825,0.0,51.66614632952859,0.8541241006305613,1,0.0,0.00438027968437901,1526.04935970197,-0.09667531891837844,0.005764450591657683,102.62861816674649,-1770.3757024125016,133.29257005915667,0.0,51.541788277351486,0.9679459130787648,1,0.002137278110616561,0.0022102360174509174,1610.397390284454,-0.09161174094321888,0.005921618513312075,111.25388795312459,-1770.3757024125016,134.03974030274594,0.0,50.530419154305,0.9174454842670763,1,0.002137278110616561,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
193950,-0.056381435668393313,-0.012896353470228076,0.019076754543190758,1.550729567063901,0.0,0.0,-10.807027494843398,0.8987133147817047,-9.81,47.11022695737068,0.12331057206828043,0.0,20.126500584073888,497.18175922047254,0.0,FBM,5,47.11038833922046,1861.7808581520783,0.0,1.0,0.0,19.75138982247171,92.0,95.0,4.0,0.0,0,0,0,0,4.282852770224714,4.282852770224714,0.06649653603215637,194.96523555215566,180.0,0.0,1.0,0.008312067004019546,0.0,0.0,0.0017595211000701948,1144.1751484805502,-0.09334887941952427,0.009756069809115007,130.22681566479815,-1281.689615643926,133.47714493354874,0.0,50.496469101652934,0.9370224722384076,1,0.0,-0.004564771405048602,1259.7471781605443,-0.0847848439924947,0.010236977123527629,150.44811355804484,-1281.689615643926,134.73794191704314,0.0,51.67919856555317,0.8521293659377186,1,0.0,0.0051778875542339686,1523.4085922721263,-0.09681974221842334,0.006109577922548834,108.5847898283311,-1769.9523263654212,132.96616463877285,0.0,51.56886720465989,0.9695351448510754,1,0.008312067004019546,0.0029499511807636247,1612.8802937252274,-0.09144883707175239,0.006286434473781867,118.28988171346064,-1769.9523263654212,133.75686909875031,0.0,50.55577146699259,0.9159876490005531,1,0.008312067004019546,BL1,1,0,1,FBM,1,0,0,0.7E,4,0,0,0,0,0,,0.0,0,0,R3R3R3R3,0,0
