s_m,x_m,y_m,z_m,dir_x,dir_y,dir_z,heading_rad,slope_pct,curvature_1_per_m,radius_m,width_m
0.0,251.19024658203125,24.261810302734375,4.130157470703125,0.04030036926269531,-0.9991875886917114,-0.0,-1.5304850399167693,0.004560599291590081,-0.002717838915378507,367.9393927070664,1.7999993562698364
10.706515060430966,251.46859741210938,13.558914184570312,4.130645751953125,0.011212469078600407,-0.9999371767044067,-0.0,-1.5595836231960947,-0.003968147991875726,-0.0024744417150801973,404.13156386170516,1.5999995470046997
21.363152244535826,251.4576416015625,2.90228271484375,4.1293182373046875,-0.012574480846524239,-0.9999209642410278,-0.0,-1.5833711387105593,-0.010756208427137315,-0.0021534129359907644,464.37911804403166,1.3499997854232788
31.969779738843307,251.20840454101562,-7.701416015625,4.12835693359375,-0.03457685187458992,-0.9994020462036133,-0.0,-1.6053800720052775,-0.12600669044134927,-0.0013524679011003432,739.3890821263989,1.1999999284744263
42.50508549585667,250.80682373046875,-18.229034423828125,4.10284423828125,-0.04125960171222687,-0.999148428440094,-0.0,-1.6120676452022449,-0.46290588718014003,-0.0006131253366570139,1630.9878914030367,1.100000023841858
52.99953696532476,250.3662567138672,-28.7139892578125,4.03118896484375,-0.04746155068278313,-0.9988730549812317,-0.0,-1.6182757147073696,-0.3275873532963186,-0.0007512434327897333,1331.1264449747164,1.1999999284744263
63.43411540786167,249.81686401367188,-39.13409423828125,4.0338592529296875,-0.05694422870874405,-0.9983773827552795,-0.0,-1.6277713742423836,0.0794952828251233,-0.0007737285287418155,1292.4429730232794,1.3499997854232788
73.8014259707572,249.1952362060547,-49.48274230957031,4.0476531982421875,-0.06354982405900955,-0.9979786276817322,-0.0,-1.634389006456495,0.17927569795859744,-0.0006202754314301867,1612.1870210049615,1.699999451637268
84.0837489202696,248.5089569091797,-59.74211120605469,4.07080078125,-0.06972993165254593,-0.9975659251213074,-0.0,-1.6405828886550726,0.2819604227630057,-0.00023324830699658627,4287.276563231971,2.099999189376831
94.32729046475278,247.79515075683594,-69.960693359375,4.1054840087890625,-0.06835553795099258,-0.9976610541343689,-0.0,-1.639205206622019,0.3562766492444941,0.00033458434383609736,2988.783003217477,2.649998664855957
104.54933183899038,247.1076202392578,-80.15951538085938,4.143707275390625,-0.06290612369775772,-0.9980193376541138,-0.0,-1.6337440200003417,0.2010341323839343,0.0007604845152431594,1314.9511659422246,3.3999979496002197
114.70232491093837,246.50079345703125,-90.29435729980469,4.1466827392578125,-0.0529203861951828,-0.9985987544059753,-0.0,-1.623741444306832,0.03146376946185636,0.0010020839640366014,997.9203698378659,4.199997901916504
124.78229992379882,246.02117919921875,-100.3629150390625,4.1500701904296875,-0.04266206920146942,-0.9990895986557007,-0.0,-1.6134713461339198,0.035634709906776085,0.000867761615335888,1152.3902213777062,5.150001525878906
134.7927976691138,245.62811279296875,-110.36569213867188,4.153839111328125,-0.03548300266265869,-0.999370276927948,-0.0,-1.6062867795616729,-0.061300109244546985,0.0009839170990519341,1016.3457886478066,6.100005149841309
144.72466837609113,245.32798767089844,-120.29301452636719,4.13800048828125,-0.023093027994036674,-0.9997333288192749,-0.0,-1.5938914076277435,-0.09677269785971221,0.0019492881040761856,513.0077990569404,7.099005222320557
154.59041132061446,245.23092651367188,-130.1582794189453,4.1345977783203125,0.0030083602759987116,-0.9999954700469971,-0.0,-1.567787961966632,0.061424729892026186,0.0027410659147003857,364.82158077154656,8.098004341125488
164.3818512967225,245.388427734375,-139.9484405517578,4.149932861328125,0.03076760470867157,-0.9995266199111938,-0.0,-1.540023867365352,0.317263060413675,0.0031097776867323873,321.5663950083694,9.097003936767578
174.10218563548435,245.85191345214844,-149.65760803222656,4.1962738037109375,0.06360382586717606,-0.99797523021698,-0.0,-1.5071495385726368,0.5837035168808291,0.0032414933938428453,308.49978034799665,10.096003532409668
183.744471720817,246.60626220703125,-159.27011108398438,4.262786865234375,0.09342169016599655,-0.99562668800354,-0.0,-1.477238214107256,0.6743741094896449,0.0031370976933465383,318.7659734412789,11.095003128051758
193.31097162666958,247.64425659179688,-168.77992248535156,4.325836181640625,0.1235845759510994,-0.9923340678215027,-0.0,-1.446894984359205,0.6615206014159214,0.0030373287692550127,329.2366668114355,12.094002723693848
202.79777068254967,248.94293212890625,-178.1772003173828,4.388824462890625,0.15087227523326874,-0.9885532259941101,-0.0,-1.4193457319613354,0.7056487914444853,0.002706381642728531,369.49703774661134,13.093002319335938
