s_m,x_m,y_m,z_m,dir_x,dir_y,dir_z,heading_rad,slope_pct,curvature_1_per_m,radius_m,width_m
0.0,-382.32720947265625,355.2963562011719,14.812789916992188,0.5510091185569763,0.8344992399215698,-0.0,0.9872233305225068,-0.7736446689412598,-0.00018552612814857114,5390.076373497054,12.650030136108398
9.390240460905748,-377.1459045410156,363.1274108886719,14.740142822265625,0.552462100982666,0.8335380554199219,-0.0,0.9854811955674109,-0.6327434932934972,-8.493093112178773e-05,11774.273362975828,12.350028991699219
19.000861242180278,-371.8365173339844,371.13816833496094,14.693191528320312,0.5523176789283752,0.8336337208747864,-0.0,0.9856544283793957,-0.3631242989265093,0.00012483657032856532,8010.473192014458,12.050027847290039
28.676980708482475,-366.5001220703125,379.20970153808594,14.670272827148438,0.5504418611526489,0.8348734974861145,-0.0,0.9879029257683066,-0.17036456707988368,0.00034675115213465835,2883.9125518223427,11.800026893615723
38.285365298818185,-361.2289581298828,387.2431182861328,14.660247802734375,0.5467438697814941,0.8372999429702759,-0.0,0.9923259122301855,-0.042016076024653515,0.0006740901960129372,1483.4810028609404,11.550025939941406
47.803474149155804,-356.05328369140625,395.2310333251953,14.662124633789062,0.5396647453308105,0.8418800234794617,-0.0,1.0007574932988232,0.05852131073738054,0.0010473692459795833,954.7731173495745,11.350025177001953
57.2306860026657,-351.01202392578125,403.19708251953125,14.6712646484375,0.5300477743148804,0.847967803478241,-0.0,1.0121394347920214,0.10627412054926566,0.0014144209766011953,707.0030892803678,11.200024604797363
66.57026215958801,-346.11669921875,411.1509094238281,14.682052612304688,0.5171611905097961,0.8558880090713501,-0.0,1.0272655069483645,0.1554247413066201,0.0018279696332605538,547.0550395393044,10.950023651123047
75.81470141973816,-341.4079132080078,419.106201171875,14.7000732421875,0.5009753108024597,0.8654615879058838,-0.0,1.0460709991000068,0.2670803413298839,0.0025439954061603487,393.08247081676126,10.70002269744873
84.96930477460563,-336.9313659667969,427.0915832519531,14.731063842773438,0.476627916097641,0.8791051506996155,-0.0,1.0739814448088867,0.2718394834832716,0.002966088737692399,337.1443299359933,10.55002212524414
94.02704258971588,-332.71751403808594,435.1094207763672,14.749710083007812,0.4535013437271118,0.8912556171417236,-0.0,1.100106355804761,0.07290864418838527,0.002891656080037247,345.8225917333569,10.300021171569824
102.99388464035282,-328.7541809082031,443.15281677246094,14.74444580078125,0.43018287420272827,0.9027417898178101,-0.0,1.1261009937707331,-0.07932868210738242,0.0028564734725029725,350.08201883413756,9.550018310546875
111.86752300353923,-325.03680419921875,451.21026611328125,14.735595703125,0.40750589966773987,0.9132025837898254,-0.0,1.1510750959987741,-0.0039337449805110225,0.0031716478969771728,315.2935106551638,8.599010467529297
120.64922738267562,-321.5770568847656,459.28172302246094,14.743576049804688,0.3790450692176819,0.9253782033920288,-0.0,1.1820321810429517,0.2532394463180543,0.0034267039457822335,291.8256189685871,7.600010871887207
129.32795697782456,-318.404296875,467.35963439941406,14.77947998046875,0.35215193033218384,0.9359428286552429,-0.0,1.2109269961017464,0.22577927058619052,0.0030995356352301745,322.628973396442,6.700007438659668
137.8963953090639,-315.4873352050781,475.41627502441406,14.782928466796875,0.3290105164051056,0.9443262815475464,-0.0,1.2355407708019384,-0.07258718975788891,0.002951607078474791,338.7984827969509,5.800004005432129
146.43812758704343,-312.780517578125,483.51776123046875,14.767120361328125,0.3044596016407013,0.95252525806427,-0.0,1.2614252839177984,-0.15233750796871393,0.0031136471672562616,321.1667688350179,6.799004077911377
154.9003408014053,-310.3108673095703,491.611572265625,14.756973266601562,0.27858883142471313,0.960410475730896,-0.0,1.2884718731386637,0.07310470527820412,0.0033225156770305686,300.9767589399999,6.795998573303223
163.25279071035177,-308.0989532470703,499.66578674316406,14.77899169921875,0.2508242428302765,0.9680326581001282,-0.0,1.317264707260209,0.43727591741498095,0.003435774849906717,291.05516038897326,5.796998500823975
171.48588875863172,-306.1426086425781,507.6629180908203,14.829086303710938,0.22343537211418152,0.9747187495231628,-0.0,1.3454587970495875,0.6591942671389628,0.0035900941994348456,278.5442232010014,4.797998428344727
179.59739841586313,-304.4459991455078,515.5948028564453,14.886611938476562,0.19366148114204407,0.9810684323310852,-0.0,1.3759034127309442,0.7463316491618799,0.0037898888110879936,263.85998372150715,3.7989985942840576
187.58435831182965,-303.01690673828125,523.4526214599609,14.949142456054688,0.1635964959859848,0.9865273237228394,-0.0,1.4064611528488873,0.8165495109576648,0.0038219997619551027,261.6431350818454,2.7999985218048096
195.4431631340302,-301.8436584472656,531.2230682373047,15.015914916992188,0.13392578065395355,0.9909913539886475,-0.0,1.4364669270587143,0.9164224367881224,0.003988113319769948,250.7451318002379,2.7499985694885254
203.1698906326606,-300.92979431152344,538.8951873779297,15.091796875,0.10204489529132843,0.9947797656059265,-0.0,1.4685734918520643,1.0546539185468995,0.004311767462617452,231.92345335639956,2.5499987602233887
